640	k141_159	2274	2913	21591	770	1	640	640
275	k141_159	21317	21591	21591	578	275	1	275
250	k141_159	483	732	21591	662	250	1	250
235	k141_159	10680	10914	21591	691	1	235	235
119	k141_159	10869	11023	21591	691	36	190	235
43	k141_159	11024	11069	21591	691	190	235	235
212	k141_159	11106	11317	21591	529	212	1	212
51	k141_159	11601	11666	21591	529	129	64	212
40	k141_159	11689	11728	21591	529	40	1	212
40	k141_159	11403	11442	21591	529	40	1	212
40	k141_159	11068	11107	21591	529	40	1	212
40	k141_159	11727	11766	21591	529	212	173	212
40	k141_159	11441	11480	21591	529	212	173	212
40	k141_159	11316	11355	21591	529	212	173	212
209	k141_159	11520	11728	21591	626	1	209	209
51	k141_159	11189	11254	21591	626	82	147	209
40	k141_159	11068	11107	21591	626	170	209	209
40	k141_159	11278	11317	21591	626	170	209	209
40	k141_159	11403	11442	21591	626	170	209	209
177	k141_159	216	392	21591	532	1	177	177
162	k141_159	354	515	21591	658	1	162	162
156	k141_159	10893	11048	21591	757	1	156	156
102	k141_159	10753	10869	21591	757	15	131	156
40	k141_159	11048	11087	21591	757	1	40	156
143	k141_159	483	655	21591	255	256	84	256
56	k141_159	662	732	21591	255	71	1	256
141	k141_159	1	141	21591	211	141	1	161
126	k141_159	693	818	21591	161	1	126	6754
126	k141_159	11317	11442	21591	570	126	1	126
40	k141_159	11689	11728	21591	570	40	1	126
40	k141_159	11278	11317	21591	570	40	1	126
40	k141_159	11068	11107	21591	570	40	1	126
40	k141_159	11728	11767	21591	570	126	87	126
39	k141_159	11442	11480	21591	570	126	88	126
39	k141_159	11107	11145	21591	570	126	88	126
122	k141_159	293	441	21591	543	1	149	157
117	k141_159	102	230	21591	437	129	1	129
99	k141_159	216	332	21591	299	1	117	117
99	k141_159	102	230	21591	606	129	1	129
85	k141_159	293	392	21591	741	1	100	100
78	k141_159	11068	11145	21591	398	1	78	78
78	k141_159	11278	11355	21591	398	1	78	78
78	k141_159	11403	11480	21591	398	1	78	78
78	k141_159	11689	11766	21591	398	1	78	78
78	k141_159	11482	11559	21591	204	78	1	79
76	k141_159	354	441	21591	785	1	88	96
71	k141_159	10649	10719	21591	792	71	1	71
65	k141_159	191	255	21591	438	1	65	65
62	k141_159	10618	10688	21591	110	71	1	56212
61	k141_159	11009	11069	21591	772	61	1	61
43	k141_159	10869	10914	21591	772	46	1	61
60	k141_159	11048	11107	21591	775	1	60	60
40	k141_159	10893	10932	21591	775	1	40	60
40	k141_159	11278	11317	21591	775	21	60	60
40	k141_159	11403	11442	21591	775	21	60	60
40	k141_159	11689	11728	21591	775	21	60	60
58	k141_159	11030	11087	21591	421	58	1	58
58	k141_159	10875	10932	21591	421	58	1	58
57	k141_159	6586	6657	21591	18	644	573	10906
56	k141_159	413	492	21591	705	80	1	83
54	k141_159	10680	10739	21591	810	1	60	60
53	k141_159	10993	11048	21591	810	5	60	60
51	k141_159	453	515	21591	459	63	1	63
47	k141_159	476	522	21591	458	1	47	47
42	k141_159	11441	11482	21591	397	1	42	81
40	k141_159	11106	11145	21591	397	1	40	81
40	k141_159	11316	11355	21591	397	1	40	81
40	k141_159	11727	11766	21591	397	1	40	81
39	k141_159	11482	11520	21591	397	43	81	81
41	k141_159	11316	11356	21591	787	1	41	41
41	k141_159	11727	11767	21591	787	1	41	41
40	k141_159	11106	11145	21591	787	1	40	41
40	k141_159	11441	11480	21591	787	1	40	41
41	k141_159	600	655	21591	77	146	201	28701
41	k141_159	353	393	21591	382	41	1	41
40	k141_159	11520	11559	21591	501	118	79	118
39	k141_159	11482	11520	21591	501	39	1	118
40	k141_159	11520	11559	21591	14	2784	2745	2784
33	k141_159	11623	11661	21591	296	141	103	174
118	k141_160	1	118	301	218	219	102	1737
112	k141_160	75	213	301	317	139	1	159
97	k141_160	75	213	301	426	139	1	159
82	k141_160	178	295	301	242	392	275	392
41	k141_160	174	217	301	706	1	44	44
40	k141_160	178	256	301	92	1	79	9039
1370	k141_161	174	1543	1543	666	1	1370	1370
207	k141_161	1	213	1543	435	168	380	380
40	k141_161	174	213	1543	410	1	40	1302
459	k141_162	83	541	622	600	1	459	459
40	k141_162	81	120	622	600	459	420	459
38	k141_162	502	539	622	600	38	1	459
119	k141_162	504	622	622	206	1	119	2699
118	k141_162	1	118	622	206	118	1	2699
42	k141_162	79	120	622	748	1	42	42
42	k141_162	502	543	622	748	42	1	42
42	k141_162	81	122	622	383	1	42	42
40	k141_162	502	541	622	383	40	1	42
40	k141_162	83	122	622	801	1	40	76
38	k141_162	502	539	622	801	38	1	76
40	k141_162	79	118	622	759	1	40	41
40	k141_162	504	543	622	759	40	1	41
40	k141_162	79	118	622	668	1	40	41
40	k141_162	504	543	622	668	40	1	41
40	k141_162	500	542	622	480	43	1	2644
39	k141_162	80	118	622	480	1	39	2644
40	k141_162	504	543	622	148	11543	11582	11582
40	k141_162	79	118	622	148	11582	11543	11582
39	k141_162	504	542	622	249	2957	2995	2995
39	k141_162	80	118	622	249	2995	2957	2995
39	k141_162	504	542	622	88	26332	26370	26370
39	k141_162	80	118	622	88	26370	26332	26370
39	k141_162	80	118	622	17	1	39	7863
39	k141_162	504	542	622	17	39	1	7863
18983	k141_71	65	19047	24048	138	18983	1	18983
4739	k141_71	19209	23947	24048	140	4739	1	4739
139	k141_71	23910	24048	24048	206	2699	2561	2699
69	k141_71	17010	17093	24048	149	125	42	7548
68	k141_71	17013	17107	24048	77	28607	28701	28701
61	k141_71	17035	17107	24048	447	73	1	73
57	k141_71	17068	17130	24048	471	1	63	65
42	k141_71	23908	23949	24048	733	1	42	42
40	k141_71	23910	23949	24048	667	1127	1166	1166
40	k141_71	23910	23949	24048	454	40	1	41
40	k141_71	23908	23947	24048	137	40	1	9670
39	k141_71	23910	23948	24048	79	22640	22678	22678
39	k141_71	23910	23948	24048	455	39	1	41
38	k141_71	23910	23947	24048	546	3026	3063	3063
38	k141_71	23910	23947	24048	456	4	41	41
37	k141_71	23910	23946	24048	348	7134	7170	7170
37	k141_71	23910	23946	24048	489	37	1	228
2493	k141_73	102	2594	4218	216	1	2493	2493
1260	k141_73	2868	4127	4218	51	1260	1	1260
294	k141_73	2603	2896	4218	582	1	294	294
131	k141_73	4088	4218	4218	254	1	131	412
119	k141_73	465	616	4218	528	2162	2011	5120
95	k141_73	352	473	4218	528	2303	2182	5120
92	k141_73	49	140	4218	457	92	1	92
88	k141_73	1	88	4218	207	2387	2474	2474
73	k141_73	4025	4127	4218	253	103	1	873
41	k141_73	101	141	4218	404	1	41	41
40	k141_73	49	88	4218	801	76	37	76
40	k141_73	101	140	4218	405	1	40	41
40	k141_73	101	140	4218	151	1	40	20641
40	k141_73	102	141	4218	35	1	40	13273
39	k141_73	102	140	4218	154	7522	7484	7522
39	k141_73	102	140	4218	44	1	39	52455
149	k141_74	1	155	366	112	45529	45683	45684
105	k141_74	3	155	366	42	37702	37854	37855
100	k141_74	160	313	366	291	154	1	156
87	k141_74	280	366	366	285	1	87	131
80	k141_74	240	319	366	351	80	1	80
58	k141_74	219	279	366	639	44	104	104
40	k141_74	240	279	366	701	40	1	86
40	k141_74	280	319	366	352	3	42	42
38	k141_74	280	317	366	353	38	1	44
38	k141_74	280	317	366	683	160	197	197
34	k141_74	21	54	366	257	8333	8300	15537
34	k141_74	22	55	366	131	1378	1345	8508
34	k141_74	280	313	366	773	23	56	56
33	k141_74	21	53	366	34	20284	20252	41594
33	k141_74	21	53	366	75	36028	36060	47226
32	k141_74	22	53	366	143	8955	8924	14897
32	k141_74	23	54	366	145	9297	9328	26750
31	k141_74	23	53	366	173	15216	15186	24473
31	k141_74	23	53	366	72	40401	40371	43375
31	k141_74	22	52	366	110	25244	25274	56212
30	k141_74	21	50	366	59	5510	5539	32047
28	k141_74	25	52	366	134	27870	27843	88441
34025	k141_115	7646	41670	44994	65	34025	1	34025
7570	k141_115	102	7671	44994	307	1	7570	7570
2200	k141_115	42510	44709	44994	602	2200	1	2200
828	k141_115	41720	42547	44994	723	1	828	828
220	k141_115	44674	44893	44994	641	1	220	220
190	k141_115	44674	44893	44994	671	1	220	220
141	k141_115	44854	44994	44994	163	448	308	448
99	k141_115	19	120	44994	495	102	1	102
61	k141_115	81	141	44994	782	61	1	61
59	k141_115	81	145	44994	504	65	1	65
58	k141_115	1	58	44994	497	58	1	58
53	k141_115	3	58	44994	625	56	1	3644
52	k141_115	107	161	44994	699	1	55	55
44	k141_115	44670	44713	44994	415	1	44	44
43	k141_115	44631	44709	44994	414	79	1	596
42	k141_115	102	146	44994	468	45	1	45
42	k141_115	42508	42549	44994	460	42	1	42
40	k141_115	42510	42549	44994	301	7646	7607	7646
40	k141_115	1	40	44994	293	40	1	72
40	k141_115	1	40	44994	349	1	40	59
40	k141_115	42508	42547	44994	159	20994	21033	21033
37	k141_115	107	146	44994	712	27	66	66
28701	k141_75	453	29153	50512	77	1	28701	28701
78	k141_75	50233	50328	50512	77	28701	28606	28701
20371	k141_75	29792	50162	50512	52	20371	1	20371
36	k141_75	29224	29259	50512	52	1	36	20371
469	k141_75	29220	29688	50512	776	1	469	469
40	k141_75	50127	50166	50512	776	40	1	469
157	k141_75	293	449	50512	543	1	157	157
144	k141_75	216	392	50512	532	1	177	177
141	k141_75	1	141	50512	211	141	1	161
138	k141_75	29059	29259	50512	138	2035	1835	18983
129	k141_75	102	230	50512	606	129	1	129
123	k141_75	354	515	50512	658	1	162	162
109	k141_75	50200	50326	50512	201	1	127	15314
99	k141_75	216	332	50512	299	1	117	117
96	k141_75	102	230	50512	437	129	1	129
94	k141_75	293	392	50512	741	1	100	100
91	k141_75	483	585	50512	255	256	154	256
48	k141_75	606	668	50512	255	131	69	256
88	k141_75	50154	50247	50512	469	94	1	94
76	k141_75	29139	29232	50512	469	1	94	94
87	k141_75	354	449	50512	785	1	96	96
83	k141_75	410	492	50512	705	83	1	83
70	k141_75	50233	50305	50512	447	1	73	73
67	k141_75	29081	29153	50512	447	73	1	73
68	k141_75	50169	50239	50512	450	1	71	71
62	k141_75	29114	29178	50512	471	1	65	65
62	k141_75	50208	50272	50512	471	65	1	65
62	k141_75	191	255	50512	438	1	65	65
57	k141_75	50154	50210	50512	541	1	57	98
57	k141_75	50127	50183	50512	373	1	57	57
54	k141_75	29203	29259	50512	373	57	1	57
57	k141_75	453	515	50512	459	63	1	63
56	k141_75	50125	50183	50512	343	59	1	5270
51	k141_75	29203	29259	50512	343	1	57	5270
55	k141_75	50151	50208	50512	777	1	58	58
53	k141_75	50266	50321	50512	448	1	56	56
48	k141_75	50200	50247	50512	470	48	1	48
43	k141_75	29139	29184	50512	470	1	46	48
47	k141_75	50266	50327	50512	205	1	62	18941
47	k141_75	50144	50190	50512	321	47	1	47
43	k141_75	29197	29242	50512	321	2	47	47
43	k141_75	50151	50193	50512	322	43	1	43
42	k141_75	50125	50166	50512	376	1	42	42
40	k141_75	29220	29259	50512	376	42	3	42
42	k141_75	50123	50164	50512	374	1	42	42
38	k141_75	29222	29259	50512	374	42	5	42
41	k141_75	50282	50328	50512	571	1	47	3344
41	k141_75	598	653	50512	662	133	78	250
40	k141_75	50125	50164	50512	82	18077	18116	18116
38	k141_75	29222	29259	50512	82	18116	18079	18116
40	k141_75	50123	50162	50512	375	40	1	41
36	k141_75	29224	29259	50512	375	1	36	41
39	k141_75	50123	50161	50512	20	7730	7768	7768
35	k141_75	29225	29259	50512	20	7768	7734	7768
39	k141_75	50123	50161	50512	24	39	1	72098
35	k141_75	29225	29259	50512	24	1	35	72098
30	k141_75	35317	35346	50512	24	69677	69648	72098
38	k141_75	50282	50322	50512	271	41	1	41
35	k141_75	50264	50301	50512	446	24	61	62
35	k141_75	50264	50301	50512	446	39	2	62
34	k141_75	15566	15602	50512	1	42687	42723	104030
33	k141_75	35316	35348	50512	48	8307	8275	27830
32	k141_75	35316	35347	50512	34	17397	17428	41594
32	k141_75	35316	35347	50512	147	14662	14631	19997
32	k141_75	35316	35347	50512	110	14983	14952	56212
31	k141_75	35316	35346	50512	134	10955	10925	88441
31	k141_75	15618	15648	50512	122	1034	1004	17269
28	k141_75	35316	35343	50512	122	12053	12026	17269
30	k141_75	35316	35345	50512	5	11837	11866	28900
30	k141_75	35317	35346	50512	153	3966	3937	27678
30	k141_75	19361	19390	50512	74	54765	54736	82798
28	k141_75	35319	35346	50512	6	6511	6538	51649
180	k141_76	19	198	299	754	180	1	180
123	k141_76	165	299	299	210	617	483	617
50	k141_76	1	50	299	191	50	1	662
48	k141_76	11	58	299	408	1	48	48
46	k141_76	159	204	299	544	46	1	46
43	k141_76	135	198	299	703	64	1	179
40	k141_76	19	58	299	703	179	140	179
40	k141_76	11	50	299	407	1	40	94
40	k141_76	165	204	299	407	55	94	94
231	k141_77	1	249	893	158	318	566	566
218	k141_77	419	675	893	132	1	257	257
154	k141_77	728	893	893	239	470	305	470
145	k141_77	314	458	893	790	1	145	145
144	k141_77	210	353	893	717	144	1	144
132	k141_77	636	767	893	728	132	1	132
127	k141_77	314	458	893	434	145	1	145
123	k141_77	210	353	893	697	144	1	144
77	k141_77	685	767	893	617	83	1	135
40	k141_77	636	675	893	617	135	96	135
176	k141_78	229	437	974	256	209	1	209
168	k141_78	707	874	974	486	1	168	168
161	k141_78	1	161	974	211	1	161	161
153	k141_78	707	874	974	682	168	1	168
153	k141_78	584	736	974	244	153	1	153
147	k141_78	122	268	974	593	147	1	147
140	k141_78	835	974	974	239	1	140	470
135	k141_78	584	736	974	472	153	1	153
126	k141_78	410	559	974	392	1	150	150
120	k141_78	122	268	974	281	147	1	147
108	k141_78	410	520	974	643	1	111	111
104	k141_78	520	623	974	608	104	1	104
103	k141_78	400	520	974	693	3	123	123
79	k141_78	481	559	974	574	79	1	79
50	k141_78	697	746	974	478	50	1	50
47	k141_78	400	449	974	391	3	52	52
40	k141_78	1	40	974	606	90	129	129
40	k141_78	1	40	974	437	90	129	129
157	k141_79	147	309	309	319	1	163	195
40	k141_79	37	76	309	319	1	40	195
105	k141_79	37	150	309	91	114	1	114
40	k141_79	1	40	309	91	40	1	114
76	k141_79	1	76	309	490	1	76	76
55	k141_79	2	77	309	719	1	76	76
40	k141_79	1	40	309	318	40	1	93
33	k141_79	40	78	309	70	120	82	122
32	k141_79	40	77	309	615	3	40	124
8508	k141_80	1	8508	12742	131	1	8508	8508
3092	k141_80	8558	11649	12742	452	1	3092	3092
1034	k141_80	11686	12719	12742	618	1034	1	1034
99	k141_80	11620	11718	12742	199	1	99	99
69	k141_80	11610	11684	12742	764	75	1	75
59	k141_80	11661	11725	12742	745	65	1	65
59	k141_80	11620	11684	12742	327	1	65	65
55	k141_80	11661	11718	12742	499	1	58	58
50	k141_80	11610	11659	12742	493	50	1	50
47	k141_80	11679	11725	12742	562	1	47	47
36	k141_80	1304	1339	12742	75	18743	18708	47226
32	k141_80	1347	1378	12742	75	36060	36029	47226
34	k141_80	1345	1378	12742	112	45583	45550	45684
33	k141_80	1346	1378	12742	257	8300	8332	15537
32	k141_80	1346	1377	12742	145	9328	9297	26750
32	k141_80	1347	1378	12742	143	8924	8955	14897
32	k141_80	1347	1378	12742	34	20252	20283	41594
31	k141_80	1348	1378	12742	110	25274	25244	56212
31	k141_80	1348	1378	12742	42	37751	37721	37855
31	k141_80	1347	1377	12742	173	15186	15216	24473
31	k141_80	1347	1377	12742	72	40371	40401	43375
29	k141_80	1350	1378	12742	59	5539	5511	32047
28	k141_80	1348	1375	12742	134	27843	27870	88441
140	k141_81	142	281	281	191	52	191	662
50	k141_81	92	141	281	191	1	50	662
123	k141_81	1	123	281	754	58	180	180
48	k141_81	84	131	281	408	48	1	48
40	k141_81	92	131	281	407	40	1	94
40	k141_81	84	123	281	703	140	179	179
407	k141_82	292	698	698	158	1	407	566
165	k141_82	167	331	698	238	1	165	165
157	k141_82	1	157	698	403	157	1	157
144	k141_82	167	331	698	789	165	1	165
121	k141_82	1	157	698	49	40976	41132	41132
89	k141_82	118	206	698	402	1	89	89
40	k141_82	1	40	698	186	40	1	23578
40	k141_82	1	40	698	93	60216	60255	60255
128	k141_83	74	204	282	601	1	131	131
118	k141_83	165	282	282	7	26078	25961	26078
98	k141_83	7	104	282	651	1	98	98
49	k141_83	65	113	282	500	1	49	49
47	k141_83	64	113	282	616	53	102	102
37	k141_83	10	46	282	616	1	37	102
46	k141_83	1	46	282	341	46	1	57
44	k141_83	65	117	282	665	151	99	151
40	k141_83	7	46	282	803	1	40	43
40	k141_83	165	204	282	217	42	3	42
38	k141_83	167	204	282	143	1	38	14897
38	k141_83	167	204	282	142	18219	18182	18219
37	k141_83	10	46	282	181	204	168	204
29	k141_83	1	29	282	589	18	46	46
29	k141_83	1	29	282	465	53	81	81
43498	k141_116	102	43599	43700	46	1	43498	43498
137	k141_116	1	137	43700	187	577	713	713
43	k141_116	98	140	43700	355	1	43	43
42	k141_116	19080	19145	43700	44	27784	27719	52455
41	k141_116	98	141	43700	16	1	44	11089
41	k141_116	98	141	43700	358	44	1	44
41	k141_116	101	141	43700	357	41	1	41
40	k141_116	101	140	43700	66	1	40	24490
40	k141_116	102	141	43700	356	41	2	41
39	k141_116	103	141	43700	189	1	39	19571
39	k141_116	103	141	43700	49	1	39	41132
38	k141_116	102	142	43700	75	1	41	47226
37	k141_116	102	141	43700	563	1	40	1453
37	k141_116	102	141	43700	53	1	40	77360
30	k141_116	36997	37029	43700	55	10840	10808	20245
30	k141_116	33587	33616	43700	38	7385	7356	14838
29	k141_116	33588	33616	43700	2	15419	15447	30194
79668	k141_4	1787	81454	95936	62	1	79668	79668
40	k141_4	81647	81686	95936	62	79629	79668	79668
39	k141_4	81530	81568	95936	62	79630	79668	79668
30	k141_4	92743	92775	95936	62	54829	54797	79668
11582	k141_4	81696	93277	95936	148	1	11582	11582
30	k141_4	56583	56615	95936	148	11080	11048	11582
2699	k141_4	93238	95936	95936	206	1	2699	2699
1168	k141_4	500	1667	95936	673	1168	1	1168
534	k141_4	3	536	95936	525	1	534	534
109	k141_4	81578	81686	95936	330	109	1	109
41	k141_4	81525	81568	95936	330	44	1	109
40	k141_4	81415	81454	95936	330	40	1	109
106	k141_4	81464	81569	95936	796	1	106	106
42	k141_4	81643	81687	95936	796	62	106	106
40	k141_4	81416	81455	95936	796	67	106	106
87	k141_4	81648	81734	95936	260	87	1	87
87	k141_4	81416	81502	95936	260	87	1	87
84	k141_4	81530	81616	95936	260	87	1	87
41	k141_4	81647	81687	95936	331	41	1	41
41	k141_4	81415	81455	95936	331	41	1	41
40	k141_4	81530	81569	95936	331	40	1	41
40	k141_4	93238	93277	95936	759	40	1	41
40	k141_4	93238	93277	95936	748	40	1	42
40	k141_4	95897	95936	95936	733	42	3	42
40	k141_4	93238	93277	95936	668	40	1	41
40	k141_4	95897	95936	95936	667	1166	1127	1166
40	k141_4	95897	95936	95936	454	1	40	41
40	k141_4	81648	81687	95936	98	40	1	35854
40	k141_4	81530	81569	95936	98	40	1	35854
40	k141_4	81416	81455	95936	98	40	1	35854
39	k141_4	93238	93276	95936	480	39	1	2644
39	k141_4	95898	95936	95936	455	1	39	41
39	k141_4	93238	93276	95936	249	2957	2995	2995
39	k141_4	93238	93276	95936	88	26332	26370	26370
39	k141_4	95898	95936	95936	79	22678	22640	22678
32	k141_4	56587	56618	95936	79	4171	4202	22678
29	k141_4	92743	92771	95936	79	4199	4171	22678
39	k141_4	93238	93276	95936	17	39	1	7863
38	k141_4	93238	93275	95936	600	422	459	459
36	k141_4	93238	93273	95936	600	36	1	459
38	k141_4	95899	95936	95936	546	3063	3026	3063
38	k141_4	95899	95936	95936	456	41	4	41
38	k141_4	93238	93275	95936	383	38	1	42
38	k141_4	95899	95936	95936	140	1	38	4739
38	k141_4	95899	95936	95936	137	1	38	9670
37	k141_4	95900	95936	95936	489	1	37	228
37	k141_4	95900	95936	95936	348	7170	7134	7170
36	k141_4	93238	93273	95936	801	36	1	76
36	k141_4	70063	70101	95936	0	29394	29432	43406
34	k141_4	70112	70145	95936	152	6476	6443	34151
33	k141_4	70113	70145	95936	54	23733	23701	33218
33	k141_4	56586	56621	95936	24	16221	16256	72098
33	k141_4	70068	70100	95936	24	69720	69688	72098
29	k141_4	92743	92771	95936	24	16250	16222	72098
32	k141_4	70111	70142	95936	134	75848	75817	88441
32	k141_4	50968	50999	95936	42	37711	37680	37855
32	k141_4	70113	70144	95936	38	6415	6384	14838
32	k141_4	58113	58144	95936	10	16722	16691	23042
31	k141_4	70112	70142	95936	81	13574	13604	17874
137	k141_5	145	284	284	197	1	140	1630
114	k141_5	1	114	284	181	91	204	204
78	k141_5	95	175	284	465	81	1	81
75	k141_5	101	175	284	778	1	75	75
75	k141_5	101	184	284	334	1	84	84
57	k141_5	78	134	284	341	1	57	57
49	k141_5	136	184	284	466	1	49	49
46	k141_5	95	140	284	589	46	1	46
43	k141_5	75	117	284	803	43	1	43
40	k141_5	78	117	284	651	40	1	98
40	k141_5	75	114	284	616	40	1	102
1438	k141_6	2641	4078	4471	522	1438	1	1438
1161	k141_6	102	1262	4471	130	1161	1	1161
1050	k141_6	1564	2613	4471	507	1	1050	1050
433	k141_6	4039	4471	4471	163	1	433	448
345	k141_6	1245	1589	4471	808	1	345	345
212	k141_6	2674	3008	4471	539	343	677	1684
170	k141_6	3073	3320	4471	539	742	989	1684
40	k141_6	2641	2680	4471	539	1	40	1684
141	k141_6	1	141	4471	118	141	1	6270
107	k141_6	2574	2680	4471	548	107	1	107
69	k141_6	102	182	4471	6	1	81	51649
44	k141_6	2567	2613	4471	154	47	1	7522
40	k141_6	4039	4078	4471	505	590	629	629
41724	k141_139	116723	158446	172106	129	1	41724	41724
67	k141_139	116609	116690	172106	129	21	102	41724
31	k141_139	105582	105615	172106	129	41721	41688	41724
41335	k141_139	75255	116589	172106	100	41335	1	41335
34	k141_139	158410	158458	172106	100	10975	11023	41335
38399	k141_139	1	38420	172106	8	38420	1	38420
35	k141_139	9005	9042	172106	8	28031	27994	38420
35	k141_139	9014	9051	172106	8	29163	29126	38420
